,teamId,period,timeInPeriod,shotType,xCoord,yCoord,shooterId,shooterName,goalieId,goalieName,typeDescKey
148,4.0,2,06:02,wrist,-63.0,-16.0,8476955.0,Taylor Leier,8474889.0,Martin Jones,shot-on-goal
149,4.0,2,06:17,wrist,-77.0,-28.0,8477462.0,Robert Hagg,8474889.0,Martin Jones,shot-on-goal
155,4.0,2,08:34,wrist,-82.0,-9.0,8476461.0,Sean Couturier,8474889.0,Martin Jones,shot-on-goal
156,28.0,2,09:33,wrist,75.0,13.0,8476331.0,Dylan DeMelo,8470880.0,Brian Elliott,shot-on-goal
157,28.0,2,09:41,wrist,70.0,22.0,8476881.0,Tomas Hertl,8470880.0,Brian Elliott,shot-on-goal
162,28.0,2,11:52,wrist,51.0,-29.0,8470613.0,Brent Burns,8470880.0,Brian Elliott,shot-on-goal
167,28.0,2,12:39,wrist,78.0,12.0,8478099.0,Kevin Labanc,8470880.0,Brian Elliott,shot-on-goal
170,28.0,2,12:45,slap,42.0,33.0,8468542.0,Paul Martin,8470880.0,Brian Elliott,shot-on-goal
178,28.0,2,14:27,wrist,66.0,-20.0,8470794.0,Joe Pavelski,8470880.0,Brian Elliott,shot-on-goal
188,28.0,2,16:57,wrist,60.0,-27.0,8474571.0,Mikkel Boedker,8470880.0,Brian Elliott,shot-on-goal
195,28.0,2,17:58,tip-in,79.0,0.0,8468208.0,Joel Ward,8470880.0,Brian Elliott,shot-on-goal
207,4.0,2,19:59,wrist,-54.0,-11.0,8476461.0,Sean Couturier,8474889.0,Martin Jones,shot-on-goal
215,28.0,3,01:19,slap,-34.0,25.0,8474027.0,Justin Braun,8470880.0,Brian Elliott,shot-on-goal
227,4.0,3,03:35,wrist,47.0,17.0,8479974.0,Nolan Patrick,8474889.0,Martin Jones,shot-on-goal
229,4.0,3,03:50,slap,39.0,22.0,8476906.0,Shayne Gostisbehere,8474889.0,Martin Jones,shot-on-goal
233,28.0,3,04:03,wrist,-81.0,8.0,8474053.0,Logan Couture,8470880.0,Brian Elliott,shot-on-goal
234,28.0,3,04:04,wrist,-83.0,6.0,8474053.0,Logan Couture,8470880.0,Brian Elliott,shot-on-goal
237,4.0,3,04:24,wrist,78.0,-31.0,8476461.0,Sean Couturier,8474889.0,Martin Jones,shot-on-goal
242,4.0,3,05:08,wrist,45.0,19.0,8476955.0,Taylor Leier,8474889.0,Martin Jones,shot-on-goal
249,4.0,3,06:14,deflected,81.0,-1.0,8470047.0,Valtteri Filppula,8474889.0,Martin Jones,shot-on-goal
252,4.0,3,06:37,wrist,61.0,10.0,8478439.0,Travis Konecny,8474889.0,Martin Jones,shot-on-goal
259,28.0,3,09:17,slap,-69.0,-11.0,8478099.0,Kevin Labanc,8470880.0,Brian Elliott,shot-on-goal
264,4.0,3,10:13,wrist,60.0,21.0,8476872.0,Scott Laughton,8474889.0,Martin Jones,shot-on-goal
273,28.0,3,11:21,wrist,-50.0,18.0,8477922.0,Melker Karlsson,8470880.0,Brian Elliott,shot-on-goal
278,4.0,3,12:09,backhand,80.0,-1.0,8478439.0,Travis Konecny,8474889.0,Martin Jones,shot-on-goal
284,28.0,3,13:43,wrist,-41.0,-3.0,8475455.0,Brenden Dillon,8470880.0,Brian Elliott,shot-on-goal
285,4.0,3,13:49,wrist,79.0,-1.0,8474161.0,Jakub Voracek,8474889.0,Martin Jones,shot-on-goal
286,28.0,3,13:56,slap,-34.0,-1.0,8466138.0,Joe Thornton,8470880.0,Brian Elliott,shot-on-goal
291,4.0,3,15:03,deflected,83.0,-3.0,8475738.0,Jordan Weal,8474889.0,Martin Jones,shot-on-goal
294,4.0,3,15:10,slap,33.0,-22.0,8474161.0,Jakub Voracek,8474889.0,Martin Jones,shot-on-goal
295,28.0,3,15:35,wrist,-66.0,20.0,8471498.0,Jannik Hansen,8470880.0,Brian Elliott,shot-on-goal
297,4.0,3,16:22,tip-in,83.0,-2.0,8476461.0,Sean Couturier,8474889.0,Martin Jones,shot-on-goal
298,4.0,3,16:26,wrist,58.0,-23.0,8475738.0,Jordan Weal,8474889.0,Martin Jones,shot-on-goal
299,4.0,3,16:34,backhand,85.0,-5.0,8476461.0,Sean Couturier,8474889.0,Martin Jones,shot-on-goal
302,4.0,3,17:08,slap,59.0,-21.0,8478500.0,Ivan Provorov,8474889.0,Martin Jones,shot-on-goal
308,28.0,3,17:56,backhand,-88.0,14.0,8474053.0,Logan Couture,8470880.0,Brian Elliott,shot-on-goal
317,28.0,3,19:59,wrist,-70.0,16.0,8470794.0,Joe Pavelski,8470880.0,Brian Elliott,shot-on-goal
57,4.0,1,08:28,slap,64.0,5.0,8473512.0,Claude Giroux,8474889.0,Martin Jones,goal
72,4.0,1,11:16,wrist,81.0,-16.0,8475738.0,Jordan Weal,8474889.0,Martin Jones,goal
105,28.0,1,17:17,backhand,-84.0,-5.0,8478099.0,Kevin Labanc,8470880.0,Brian Elliott,goal
116,28.0,1,19:41,wrist,-55.0,-21.0,8478099.0,Kevin Labanc,8470880.0,Brian Elliott,goal
192,4.0,2,17:36,tip-in,77.0,3.0,8474190.0,Wayne Simmonds,8474889.0,Martin Jones,goal
223,28.0,3,03:12,backhand,-91.0,12.0,8474053.0,Logan Couture,8470880.0,Brian Elliott,goal
262,4.0,3,09:27,tip-in,81.0,0.0,8474190.0,Wayne Simmonds,8474889.0,Martin Jones,goal
312,4.0,3,19:24,wrist,63.0,13.0,8474190.0,Wayne Simmonds,,,goal
4,6.0,1,01:26,wrist,-6.0,30.0,8476891.0,Matt Grzelcyk,8471469.0,Pekka Rinne,shot-on-goal
19,6.0,1,04:07,slap,51.0,23.0,8477213.0,Tim Schaller,8471469.0,Pekka Rinne,shot-on-goal
20,6.0,1,04:12,wrist,80.0,1.0,8478569.0,Noel Acciari,8471469.0,Pekka Rinne,shot-on-goal
32,6.0,1,07:13,wrist,79.0,5.0,8478498.0,Jake DeBrusk,8471469.0,Pekka Rinne,shot-on-goal
39,6.0,1,08:15,slap,58.0,16.0,8471276.0,David Krejci,8471469.0,Pekka Rinne,shot-on-goal
45,6.0,1,10:26,wrist,79.0,28.0,8476374.0,Sean Kuraly,8471469.0,Pekka Rinne,shot-on-goal
57,18.0,1,12:25,wrist,-44.0,-26.0,8475218.0,Mattias Ekholm,8471695.0,Tuukka Rask,shot-on-goal
60,6.0,1,12:50,wrist,42.0,-7.0,8475727.0,Ryan Spooner,8471469.0,Pekka Rinne,shot-on-goal
69,18.0,1,14:17,slap,-67.0,26.0,8474600.0,Roman Josi,8471695.0,Tuukka Rask,shot-on-goal
70,6.0,1,14:42,slap,54.0,13.0,8478569.0,Noel Acciari,8471469.0,Pekka Rinne,shot-on-goal
73,18.0,1,15:25,wrist,-59.0,-22.0,8474009.0,Nick Bonino,8471695.0,Tuukka Rask,shot-on-goal
82,18.0,1,17:47,snap,-65.0,-24.0,8475225.0,Craig Smith,8471695.0,Tuukka Rask,shot-on-goal
84,6.0,1,18:29,wrist,48.0,-32.0,8471717.0,Adam McQuaid,8471469.0,Pekka Rinne,shot-on-goal
86,6.0,1,19:00,slap,39.0,-18.0,8478443.0,Brandon Carlo,8471469.0,Pekka Rinne,shot-on-goal
87,18.0,1,19:08,wrist,-76.0,3.0,8478042.0,Viktor Arvidsson,8471695.0,Tuukka Rask,shot-on-goal
89,18.0,1,19:08,wrist,-74.0,0.0,8478042.0,Viktor Arvidsson,8471695.0,Tuukka Rask,shot-on-goal
92,18.0,1,19:45,wrist,-45.0,-17.0,8474600.0,Roman Josi,8471695.0,Tuukka Rask,shot-on-goal
97,6.0,1,19:59,wrist,84.0,-7.0,8476374.0,Sean Kuraly,8471469.0,Pekka Rinne,shot-on-goal
104,18.0,2,00:34,wrist,48.0,25.0,8478042.0,Viktor Arvidsson,8471695.0,Tuukka Rask,shot-on-goal
116,18.0,2,01:42,slap,56.0,-21.0,8474600.0,Roman Josi,8471695.0,Tuukka Rask,shot-on-goal
118,18.0,2,02:13,slap,35.0,-16.0,8474056.0,P.K. Subban,8471695.0,Tuukka Rask,shot-on-goal
122,18.0,2,02:26,slap,38.0,26.0,8475218.0,Mattias Ekholm,8471695.0,Tuukka Rask,shot-on-goal
123,18.0,2,02:28,wrist,69.0,-3.0,8475225.0,Craig Smith,8471695.0,Tuukka Rask,shot-on-goal
133,6.0,2,03:44,snap,-67.0,-10.0,8471276.0,David Krejci,8471469.0,Pekka Rinne,shot-on-goal
137,6.0,2,04:08,slap,-60.0,-18.0,8477956.0,David Pastrnak,8471469.0,Pekka Rinne,shot-on-goal
140,6.0,2,04:15,wrist,-62.0,14.0,8474062.0,Riley Nash,8471469.0,Pekka Rinne,shot-on-goal
143,6.0,2,04:38,wrist,-79.0,-4.0,8474062.0,Riley Nash,8471469.0,Pekka Rinne,shot-on-goal
160,6.0,2,07:19,wrist,-66.0,-6.0,8478498.0,Jake DeBrusk,8471469.0,Pekka Rinne,shot-on-goal
165,6.0,2,08:14,slap,-36.0,3.0,8479325.0,Charlie McAvoy,8471469.0,Pekka Rinne,shot-on-goal
166,6.0,2,08:22,slap,-50.0,-17.0,8477956.0,David Pastrnak,8471469.0,Pekka Rinne,shot-on-goal
170,18.0,2,08:37,backhand,74.0,1.0,8476925.0,Colton Sissons,8471695.0,Tuukka Rask,shot-on-goal
179,18.0,2,10:38,snap,76.0,-10.0,8474600.0,Roman Josi,8471695.0,Tuukka Rask,shot-on-goal
199,6.0,2,13:56,wrist,-61.0,-13.0,8475727.0,Ryan Spooner,8471469.0,Pekka Rinne,shot-on-goal
202,18.0,2,14:43,wrist,82.0,-36.0,8475793.0,Ryan Johansen,8471695.0,Tuukka Rask,shot-on-goal
210,6.0,2,16:55,slap,-46.0,31.0,8471717.0,Adam McQuaid,8471469.0,Pekka Rinne,shot-on-goal
212,6.0,2,17:09,snap,-50.0,-29.0,8476891.0,Matt Grzelcyk,8471469.0,Pekka Rinne,shot-on-goal
230,18.0,3,00:24,wrist,-65.0,-35.0,8474600.0,Roman Josi,8471695.0,Tuukka Rask,shot-on-goal
238,18.0,3,01:51,wrist,-79.0,-4.0,8476887.0,Filip Forsberg,8471695.0,Tuukka Rask,shot-on-goal
242,18.0,3,02:35,wrist,-78.0,-1.0,8474009.0,Nick Bonino,8471695.0,Tuukka Rask,shot-on-goal
244,18.0,3,02:41,snap,-41.0,13.0,8474056.0,P.K. Subban,8471695.0,Tuukka Rask,shot-on-goal
246,6.0,3,03:51,wrist,61.0,25.0,8477956.0,David Pastrnak,8471469.0,Pekka Rinne,shot-on-goal
249,6.0,3,03:54,slap,40.0,21.0,8465009.0,Zdeno Chara,8471469.0,Pekka Rinne,shot-on-goal
250,6.0,3,04:05,wrist,82.0,6.0,8478498.0,Jake DeBrusk,8471469.0,Pekka Rinne,shot-on-goal
255,6.0,3,05:41,snap,65.0,-4.0,8478443.0,Brandon Carlo,8471469.0,Pekka Rinne,shot-on-goal
259,18.0,3,06:09,snap,-50.0,15.0,8475714.0,Calle Jarnkrok,8471695.0,Tuukka Rask,shot-on-goal
262,18.0,3,06:28,slap,-54.0,3.0,8474056.0,P.K. Subban,8471695.0,Tuukka Rask,shot-on-goal
267,18.0,3,07:28,wrist,-67.0,9.0,8476447.0,Miikka Salomaki,8471695.0,Tuukka Rask,shot-on-goal
289,6.0,3,12:03,backhand,69.0,-24.0,8477213.0,Tim Schaller,8471469.0,Pekka Rinne,shot-on-goal
293,6.0,3,12:17,wrist,38.0,-20.0,8471717.0,Adam McQuaid,8471469.0,Pekka Rinne,shot-on-goal
306,18.0,3,14:07,wrist,-75.0,30.0,8476887.0,Filip Forsberg,8471695.0,Tuukka Rask,shot-on-goal
311,6.0,3,15:01,wrist,40.0,-4.0,8478366.0,Frank Vatrano,8471469.0,Pekka Rinne,shot-on-goal
321,18.0,3,17:35,wrist,-80.0,3.0,8475714.0,Calle Jarnkrok,8471695.0,Tuukka Rask,shot-on-goal
331,18.0,3,19:31,wrist,15.0,12.0,8474056.0,P.K. Subban,8471695.0,Tuukka Rask,shot-on-goal
335,18.0,3,19:58,backhand,-72.0,-17.0,8474056.0,P.K. Subban,8471695.0,Tuukka Rask,shot-on-goal
42,6.0,1,08:37,slap,36.0,3.0,8477956.0,David Pastrnak,8471469.0,Pekka Rinne,goal
95,18.0,1,19:49,wrist,-52.0,1.0,8478042.0,Viktor Arvidsson,8471695.0,Tuukka Rask,goal
149,6.0,2,05:48,wrist,-70.0,0.0,8478498.0,Jake DeBrusk,8471469.0,Pekka Rinne,goal
205,6.0,2,15:43,wrist,-65.0,5.0,8479325.0,Charlie McAvoy,8471469.0,Pekka Rinne,goal
318,6.0,3,17:07,wrist,-42.0,-19.0,8473419.0,Brad Marchand,,,goal
326,18.0,3,18:12,wrist,-66.0,-1.0,8468486.0,Scott Hartnell,8471695.0,Tuukka Rask,goal
329,18.0,3,19:25,wrist,-81.0,-18.0,8476887.0,Filip Forsberg,8471695.0,Tuukka Rask,goal
2,8.0,1,00:16,snap,-65.0,-7.0,8469521.0,Tomas Plekanec,8475215.0,Robin Lehner,shot-on-goal
3,8.0,1,00:24,wrist,-52.0,1.0,8476948.0,Charles Hudon,8475215.0,Robin Lehner,shot-on-goal
7,8.0,1,00:55,wrist,-72.0,37.0,8475848.0,Brendan Gallagher,8475215.0,Robin Lehner,shot-on-goal
17,8.0,1,03:09,slap,-57.0,36.0,8474157.0,Max Pacioretty,8475215.0,Robin Lehner,shot-on-goal
18,8.0,1,03:19,wrist,-43.0,33.0,8474157.0,Max Pacioretty,8475215.0,Robin Lehner,shot-on-goal
22,8.0,1,03:42,slap,-42.0,3.0,8468309.0,Mark Streit,8475215.0,Robin Lehner,shot-on-goal
23,8.0,1,03:52,wrist,-75.0,-2.0,8475848.0,Brendan Gallagher,8475215.0,Robin Lehner,shot-on-goal
33,7.0,1,05:16,wrist,36.0,-3.0,8477499.0,Rasmus Ristolainen,8471679.0,Carey Price,shot-on-goal
38,7.0,1,05:37,slap,40.0,7.0,8477499.0,Rasmus Ristolainen,8471679.0,Carey Price,shot-on-goal
42,7.0,1,05:55,wrist,79.0,1.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
43,7.0,1,05:58,backhand,81.0,-2.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
53,7.0,1,07:50,slap,76.0,-20.0,8475158.0,Ryan O'Reilly,8471679.0,Carey Price,shot-on-goal
61,7.0,1,09:08,backhand,84.0,-5.0,8473449.0,Kyle Okposo,8471679.0,Carey Price,shot-on-goal
62,7.0,1,09:18,snap,37.0,-13.0,8476807.0,Matt Tennyson,8471679.0,Carey Price,shot-on-goal
65,8.0,1,10:34,slap,-41.0,-31.0,8469521.0,Tomas Plekanec,8475215.0,Robin Lehner,shot-on-goal
68,7.0,1,10:43,wrist,65.0,-25.0,8476878.0,Zemgus Girgensons,8471679.0,Carey Price,shot-on-goal
71,7.0,1,11:50,snap,72.0,-12.0,8473449.0,Kyle Okposo,8471679.0,Carey Price,shot-on-goal
83,8.0,1,13:22,slap,-49.0,-13.0,8476948.0,Charles Hudon,8475215.0,Robin Lehner,shot-on-goal
86,8.0,1,14:06,tip-in,-79.0,-7.0,8477494.0,Jonathan Drouin,8475215.0,Robin Lehner,shot-on-goal
90,8.0,1,14:38,wrist,-81.0,-12.0,8477494.0,Jonathan Drouin,8475215.0,Robin Lehner,shot-on-goal
92,8.0,1,15:29,wrist,-79.0,26.0,8469466.0,Ales Hemsky,8475215.0,Robin Lehner,shot-on-goal
96,7.0,1,16:44,wrist,61.0,30.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
100,8.0,1,17:12,wrist,-75.0,-36.0,8468309.0,Mark Streit,8475215.0,Robin Lehner,shot-on-goal
113,8.0,1,19:05,wrist,-80.0,-33.0,8476851.0,Alex Galchenyuk,8475215.0,Robin Lehner,shot-on-goal
114,8.0,1,19:17,slap,-45.0,-20.0,8476479.0,Phillip Danault,8475215.0,Robin Lehner,shot-on-goal
116,8.0,1,19:59,wrist,10.0,-35.0,8473991.0,Karl Alzner,8475215.0,Robin Lehner,shot-on-goal
124,8.0,2,00:37,snap,61.0,26.0,8474157.0,Max Pacioretty,8475215.0,Robin Lehner,shot-on-goal
125,8.0,2,00:54,wrist,78.0,2.0,8477494.0,Jonathan Drouin,8475215.0,Robin Lehner,shot-on-goal
127,8.0,2,01:15,snap,73.0,3.0,8476381.0,Andrew Shaw,8475215.0,Robin Lehner,shot-on-goal
129,7.0,2,01:26,wrist,-57.0,-34.0,8476878.0,Zemgus Girgensons,8471679.0,Carey Price,shot-on-goal
132,7.0,2,03:10,wrist,-36.0,-26.0,8476470.0,Nathan Beaulieu,8471679.0,Carey Price,shot-on-goal
133,7.0,2,03:23,wrist,-34.0,-32.0,8476470.0,Nathan Beaulieu,8471679.0,Carey Price,shot-on-goal
137,7.0,2,04:07,wrist,-87.0,29.0,8479755.0,Victor Antipin,8471679.0,Carey Price,shot-on-goal
143,7.0,2,05:39,wrist,-81.0,-3.0,8474618.0,Marco Scandella,8471679.0,Carey Price,shot-on-goal
145,7.0,2,05:45,wrist,-52.0,15.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
156,8.0,2,07:19,tip-in,78.0,3.0,8476851.0,Alex Galchenyuk,8475215.0,Robin Lehner,shot-on-goal
158,8.0,2,07:59,wrist,49.0,-33.0,8476948.0,Charles Hudon,8475215.0,Robin Lehner,shot-on-goal
159,7.0,2,08:35,wrist,-54.0,-34.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
160,7.0,2,08:39,wrist,-79.0,-23.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
166,7.0,2,09:03,slap,-49.0,-24.0,8476878.0,Zemgus Girgensons,8471679.0,Carey Price,shot-on-goal
171,7.0,2,09:34,slap,-30.0,31.0,8477499.0,Rasmus Ristolainen,8471679.0,Carey Price,shot-on-goal
184,7.0,2,11:38,wrist,-60.0,-5.0,8478403.0,Jack Eichel,8471679.0,Carey Price,shot-on-goal
189,7.0,2,12:29,wrist,-59.0,13.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
193,7.0,2,13:01,wrist,-65.0,-9.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
196,8.0,2,14:02,backhand,70.0,-10.0,8474157.0,Max Pacioretty,8475215.0,Robin Lehner,shot-on-goal
197,7.0,2,14:14,slap,-38.0,-9.0,8474618.0,Marco Scandella,8471679.0,Carey Price,shot-on-goal
198,8.0,2,14:42,tip-in,79.0,-4.0,8474157.0,Max Pacioretty,8475215.0,Robin Lehner,shot-on-goal
199,8.0,2,14:47,wrist,71.0,8.0,8477494.0,Jonathan Drouin,8475215.0,Robin Lehner,shot-on-goal
200,8.0,2,16:55,wrist,35.0,22.0,8473991.0,Karl Alzner,8475215.0,Robin Lehner,shot-on-goal
205,8.0,2,17:40,tip-in,78.0,-1.0,8475848.0,Brendan Gallagher,8475215.0,Robin Lehner,shot-on-goal
213,7.0,2,19:37,wrist,-51.0,-15.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
216,7.0,2,19:46,wrist,-84.0,9.0,8476878.0,Zemgus Girgensons,8471679.0,Carey Price,shot-on-goal
217,7.0,2,19:44,wrist,-78.0,4.0,8476495.0,Seth Griffith,8471679.0,Carey Price,shot-on-goal
224,7.0,3,00:28,wrist,78.0,-29.0,8478403.0,Jack Eichel,8471679.0,Carey Price,shot-on-goal
229,7.0,3,01:42,wrist,59.0,19.0,8476878.0,Zemgus Girgensons,8471679.0,Carey Price,shot-on-goal
230,7.0,3,01:54,slap,42.0,3.0,8476470.0,Nathan Beaulieu,8471679.0,Carey Price,shot-on-goal
240,7.0,3,04:26,slap,37.0,-29.0,8475158.0,Ryan O'Reilly,8471679.0,Carey Price,shot-on-goal
246,7.0,3,05:16,backhand,59.0,-23.0,8476878.0,Zemgus Girgensons,8471679.0,Carey Price,shot-on-goal
250,8.0,3,05:30,wrist,-88.0,7.0,8474038.0,Paul Byron,8475215.0,Robin Lehner,shot-on-goal
251,8.0,3,05:33,wrap-around,-85.0,-6.0,8469466.0,Ales Hemsky,8475215.0,Robin Lehner,shot-on-goal
262,7.0,3,06:48,backhand,72.0,-5.0,8471678.0,Benoit Pouliot,8471679.0,Carey Price,shot-on-goal
266,7.0,3,06:57,wrist,78.0,38.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
269,8.0,3,07:32,wrist,-36.0,-37.0,8469521.0,Tomas Plekanec,8475215.0,Robin Lehner,shot-on-goal
272,8.0,3,07:37,slap,-33.0,31.0,8470642.0,Shea Weber,8475215.0,Robin Lehner,shot-on-goal
280,8.0,3,09:59,wrist,-75.0,-38.0,8479376.0,Victor Mete,8475215.0,Robin Lehner,shot-on-goal
282,7.0,3,10:28,wrist,60.0,4.0,8476807.0,Matt Tennyson,8471679.0,Carey Price,shot-on-goal
283,7.0,3,10:41,snap,78.0,36.0,8469506.0,Jason Pominville,8471679.0,Carey Price,shot-on-goal
289,7.0,3,11:03,wrist,61.0,1.0,8476495.0,Seth Griffith,8471679.0,Carey Price,shot-on-goal
298,8.0,3,12:09,wrist,-36.0,25.0,8468309.0,Mark Streit,8475215.0,Robin Lehner,shot-on-goal
301,7.0,3,13:10,slap,58.0,12.0,8471678.0,Benoit Pouliot,8471679.0,Carey Price,shot-on-goal
313,7.0,3,15:40,wrist,-92.0,-9.0,8477499.0,Rasmus Ristolainen,8471679.0,Carey Price,shot-on-goal
314,8.0,3,15:58,wrist,-77.0,-33.0,8477476.0,Artturi Lehkonen,8475215.0,Robin Lehner,shot-on-goal
318,8.0,3,17:55,wrist,-34.0,-21.0,8474818.0,Jordie Benn,8475215.0,Robin Lehner,shot-on-goal
322,8.0,3,18:41,snap,-79.0,0.0,8477476.0,Artturi Lehkonen,8475215.0,Robin Lehner,shot-on-goal
331,8.0,4,01:00,wrist,51.0,16.0,8477494.0,Jonathan Drouin,8475215.0,Robin Lehner,shot-on-goal
332,8.0,4,01:47,slap,39.0,4.0,8476479.0,Phillip Danault,8475215.0,Robin Lehner,shot-on-goal
335,8.0,4,03:03,wrist,69.0,10.0,8476948.0,Charles Hudon,8475215.0,Robin Lehner,shot-on-goal
336,7.0,4,03:16,slap,-62.0,-32.0,8478403.0,Jack Eichel,8471679.0,Carey Price,shot-on-goal
337,7.0,4,03:32,backhand,-78.0,0.0,8475169.0,Evander Kane,8471679.0,Carey Price,shot-on-goal
340,7.0,4,03:58,wrist,-65.0,-30.0,8475158.0,Ryan O'Reilly,8471679.0,Carey Price,shot-on-goal
343,7.0,4,04:32,wrist,-79.0,7.0,8476470.0,Nathan Beaulieu,8471679.0,Carey Price,shot-on-goal
350,7.0,5,00:00,snap,69.0,3.0,8475185.0,Jacob Josefson,8471679.0,Carey Price,shot-on-goal
354,7.0,5,00:00,wrist,72.0,-2.0,8477933.0,Sam Reinhart,8471679.0,Carey Price,shot-on-goal
57,7.0,1,08:30,backhand,77.0,7.0,8469506.0,Jason Pominville,8471679.0,Carey Price,goal
106,8.0,1,17:56,snap,-76.0,20.0,8474157.0,Max Pacioretty,8475215.0,Robin Lehner,goal
122,7.0,2,00:22,slap,-86.0,-13.0,8469506.0,Jason Pominville,8471679.0,Carey Price,goal
275,8.0,3,08:01,wrap-around,-89.0,6.0,8476479.0,Phillip Danault,8475215.0,Robin Lehner,goal
353,8.0,5,00:00,backhand,-80.0,5.0,8477494.0,Jonathan Drouin,8475215.0,Robin Lehner,goal
22,21.0,1,04:47,backhand,85.0,6.0,8476455.0,Gabriel Landeskog,8468685.0,Henrik Lundqvist,shot-on-goal
23,3.0,1,04:55,wrist,-20.0,-12.0,8470041.0,Rick Nash,8473575.0,Semyon Varlamov,shot-on-goal
26,21.0,1,05:27,snap,63.0,8.0,8476855.0,Nail Yakupov,8468685.0,Henrik Lundqvist,shot-on-goal
31,3.0,1,06:07,snap,-50.0,-23.0,8476459.0,Mika Zibanejad,8473575.0,Semyon Varlamov,shot-on-goal
32,3.0,1,06:30,wrist,-69.0,-16.0,8476459.0,Mika Zibanejad,8473575.0,Semyon Varlamov,shot-on-goal
35,3.0,1,07:03,wrist,-41.0,24.0,8474151.0,Ryan McDonagh,8473575.0,Semyon Varlamov,shot-on-goal
39,3.0,1,07:33,snap,-64.0,3.0,8475184.0,Chris Kreider,8473575.0,Semyon Varlamov,shot-on-goal
40,21.0,1,08:10,tip-in,86.0,-8.0,8477492.0,Nathan MacKinnon,8468685.0,Henrik Lundqvist,shot-on-goal
45,3.0,1,09:29,slap,-56.0,2.0,8477950.0,Tony DeAngelo,8473575.0,Semyon Varlamov,shot-on-goal
52,21.0,1,10:38,wrist,88.0,-7.0,8476455.0,Gabriel Landeskog,8468685.0,Henrik Lundqvist,shot-on-goal
57,3.0,1,11:33,wrist,-58.0,36.0,8474031.0,Kevin Shattenkirk,8473575.0,Semyon Varlamov,shot-on-goal
72,3.0,1,13:37,wrist,-77.0,13.0,8471976.0,David Desharnais,8473575.0,Semyon Varlamov,shot-on-goal
74,3.0,1,14:19,snap,-77.0,-7.0,8477402.0,Pavel Buchnevich,8473575.0,Semyon Varlamov,shot-on-goal
78,21.0,1,14:33,wrist,64.0,-38.0,8473446.0,Erik Johnson,8468685.0,Henrik Lundqvist,shot-on-goal
87,3.0,1,16:53,slap,-46.0,-21.0,8476459.0,Mika Zibanejad,8473575.0,Semyon Varlamov,shot-on-goal
89,3.0,1,17:16,tip-in,-76.0,-5.0,8477402.0,Pavel Buchnevich,8473575.0,Semyon Varlamov,shot-on-goal
99,3.0,1,18:25,tip-in,-72.0,4.0,8476918.0,Jimmy Vesey,8473575.0,Semyon Varlamov,shot-on-goal
113,3.0,2,01:55,tip-in,81.0,3.0,8475763.0,Kevin Hayes,8473575.0,Semyon Varlamov,shot-on-goal
114,21.0,2,02:04,snap,-76.0,13.0,8477456.0,J.T. Compher,8468685.0,Henrik Lundqvist,shot-on-goal
119,3.0,2,02:37,wrist,68.0,5.0,8471976.0,David Desharnais,8473575.0,Semyon Varlamov,shot-on-goal
125,21.0,2,03:41,tip-in,-81.0,5.0,8474569.0,Colin Wilson,8468685.0,Henrik Lundqvist,shot-on-goal
129,21.0,2,05:33,tip-in,-81.0,1.0,8475197.0,Tyson Barrie,8468685.0,Henrik Lundqvist,shot-on-goal
131,21.0,2,05:34,backhand,-83.0,-6.0,8471260.0,Blake Comeau,8468685.0,Henrik Lundqvist,shot-on-goal
142,3.0,2,07:10,wrist,50.0,14.0,8474151.0,Ryan McDonagh,8473575.0,Semyon Varlamov,shot-on-goal
157,3.0,2,09:52,slap,54.0,-10.0,8477950.0,Tony DeAngelo,8473575.0,Semyon Varlamov,shot-on-goal
158,3.0,2,09:56,wrist,81.0,-5.0,8476468.0,J.T. Miller,8473575.0,Semyon Varlamov,shot-on-goal
163,21.0,2,10:39,wrist,-86.0,9.0,8476455.0,Gabriel Landeskog,8468685.0,Henrik Lundqvist,shot-on-goal
165,21.0,2,10:37,wrist,-86.0,6.0,8476455.0,Gabriel Landeskog,8468685.0,Henrik Lundqvist,shot-on-goal
168,3.0,2,10:57,wrist,81.0,-10.0,8470041.0,Rick Nash,8473575.0,Semyon Varlamov,shot-on-goal
175,3.0,2,11:29,wrist,82.0,9.0,8473546.0,Michael Grabner,8473575.0,Semyon Varlamov,shot-on-goal
176,21.0,2,11:47,wrist,-80.0,-13.0,8475197.0,Tyson Barrie,8468685.0,Henrik Lundqvist,shot-on-goal
177,3.0,2,11:55,wrist,78.0,-9.0,8473546.0,Michael Grabner,8473575.0,Semyon Varlamov,shot-on-goal
178,21.0,2,12:03,backhand,-78.0,5.0,8478420.0,Mikko Rantanen,8468685.0,Henrik Lundqvist,shot-on-goal
